order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2525096,198893,prior,11,6,16,7.0
45028,123741,prior,21,2,18,13.0
39624,31983,prior,25,6,11,3.0
3202816,33254,prior,3,1,16,9.0
1122155,186879,prior,6,6,19,23.0
3104521,62407,prior,3,1,10,26.0
827023,16269,prior,33,6,9,5.0
2509557,201692,prior,1,4,22,
19798,188255,prior,22,1,15,20.0
1088295,198033,prior,24,2,22,10.0
1101232,169432,prior,14,1,10,14.0
3121135,148004,train,15,3,10,30.0
2154824,180388,prior,16,3,17,2.0
1430087,1285,prior,25,4,14,6.0
1972734,175876,prior,21,2,11,8.0
294737,195600,prior,1,5,17,
39490,137689,prior,29,4,18,1.0
2358988,191443,prior,66,5,16,11.0
3339820,8058,prior,3,3,17,3.0
541356,142924,prior,6,3,9,9.0
294505,195922,prior,28,4,15,0.0
1824997,152438,prior,8,3,19,9.0
789783,38184,prior,1,2,7,
2123989,89211,prior,81,0,15,6.0
709534,138083,prior,26,1,21,6.0
457795,183211,prior,15,0,17,7.0
15071,164269,train,11,1,17,30.0
2739432,102150,prior,6,5,12,14.0
1007949,32652,prior,43,0,14,8.0
2214664,123347,prior,3,1,19,4.0
133841,59212,prior,9,4,14,15.0
1453403,30040,prior,28,5,16,5.0
2388109,158102,prior,69,5,10,5.0
2084486,154204,prior,45,2,17,1.0
2448581,38487,prior,2,3,8,13.0
1130282,41957,test,15,6,12,27.0
3097301,64131,prior,20,5,15,30.0
712076,36091,prior,18,2,8,7.0
3246480,10344,prior,26,5,18,2.0
554079,147273,prior,12,1,9,24.0
868987,9588,test,20,3,14,5.0
1776363,78085,prior,37,6,17,3.0
2009284,30169,prior,2,6,17,30.0
3168014,13231,train,12,0,11,8.0
1036798,150350,prior,32,3,8,7.0
1294837,134045,prior,5,2,14,24.0
2779796,180722,prior,3,2,9,15.0
2932373,44582,prior,16,3,18,7.0
45341,36243,prior,2,3,19,30.0
997495,101046,prior,7,5,16,30.0
797087,143402,prior,71,1,20,4.0
463034,50511,prior,6,2,14,16.0
1060864,74575,prior,83,0,12,4.0
17630,13701,prior,48,6,11,3.0
559020,99344,prior,45,0,17,3.0
94676,64805,prior,12,1,15,20.0
1917124,159390,prior,4,2,13,20.0
2779890,39317,prior,23,2,15,9.0
2563339,23101,prior,33,4,12,3.0
1401009,16035,prior,66,6,12,4.0
2313722,164648,prior,29,1,7,10.0
1445257,99786,prior,3,1,17,5.0
549716,163335,prior,8,6,19,24.0
2074864,118774,prior,16,4,20,0.0
2098154,123140,prior,7,4,11,30.0
2969018,160119,prior,42,5,8,7.0
457230,84000,prior,7,3,21,4.0
1166063,24723,prior,18,0,10,8.0
3202636,180629,prior,13,4,10,8.0
2207521,72851,prior,1,0,14,
1947092,153213,prior,1,0,12,
3064778,79617,prior,4,3,10,20.0
3028724,147943,prior,3,6,12,30.0
1985291,96622,prior,14,1,17,13.0
549190,157665,prior,11,5,21,13.0
1322354,54086,prior,6,2,12,30.0
466312,153829,prior,1,2,10,
2261468,49249,prior,9,1,17,11.0
2522030,58528,prior,2,1,17,9.0
904404,180342,prior,38,0,21,0.0
893990,151581,prior,3,2,14,12.0
2149819,140067,prior,15,5,15,4.0
2266969,19252,prior,3,5,17,11.0
2744761,109511,prior,6,4,9,22.0
1049112,34726,prior,16,2,10,6.0
2420087,66021,prior,7,4,15,30.0
306768,133881,prior,10,0,13,17.0
721784,186814,prior,11,5,18,6.0
2927930,179820,prior,27,5,21,28.0
325424,22538,prior,13,0,10,5.0
2771703,198873,prior,6,6,15,5.0
201242,138478,prior,1,1,18,
827575,138789,prior,10,5,10,6.0
3354629,37089,prior,15,1,16,6.0
360445,110355,prior,15,3,16,15.0
842006,41311,prior,8,0,11,7.0
1077628,28734,prior,3,2,11,30.0
3400194,10706,prior,1,6,19,
684508,132545,prior,10,1,13,10.0
2209871,203138,prior,43,1,4,4.0
850559,202003,prior,4,6,21,5.0
2555743,158683,prior,7,4,9,7.0
322315,171369,prior,13,0,14,14.0
75460,17222,prior,27,5,14,1.0
1391372,132481,train,12,0,15,15.0
1836758,126878,prior,14,5,10,1.0
2434401,179528,prior,19,5,16,28.0
2585446,7416,prior,11,0,16,9.0
2902512,21475,prior,27,3,12,14.0
926107,148085,prior,8,0,17,6.0
1645727,19579,prior,23,1,11,13.0
433484,78785,prior,10,2,8,6.0
3127943,158155,prior,6,4,15,0.0
2076948,33415,prior,2,5,17,22.0
111865,94647,prior,2,1,9,4.0
1283383,125674,prior,12,5,11,30.0
3370926,97811,prior,9,4,15,6.0
125066,18374,prior,30,6,9,7.0
3420578,6586,train,6,5,21,5.0
739288,72304,prior,2,6,11,30.0
2511682,65767,prior,9,3,7,6.0
842542,51721,prior,20,0,20,9.0
2331156,85289,prior,4,1,20,30.0
34578,30874,prior,46,3,8,9.0
2702264,205502,prior,3,2,17,7.0
214273,165488,prior,10,0,12,30.0
1209019,133063,prior,12,6,16,5.0
3383194,116777,prior,44,1,19,1.0
751154,123095,prior,13,6,14,18.0
2345509,137342,prior,25,2,16,5.0
2042194,98823,test,22,4,8,30.0
1188059,146007,prior,7,4,9,2.0
3097412,114148,prior,7,0,20,5.0
3306227,121291,prior,3,3,9,10.0
2251388,151102,prior,6,2,14,8.0
2131211,165479,prior,48,2,17,3.0
660897,146978,prior,3,0,18,14.0
309064,3321,prior,23,0,12,1.0
515657,168662,prior,4,1,5,4.0
498483,23369,test,22,2,15,8.0
1437991,79066,prior,1,3,9,
2212180,25487,prior,38,3,16,10.0
2273638,151341,prior,22,2,14,10.0
3163989,98728,prior,16,6,20,1.0
3396315,64032,prior,3,2,14,10.0
2080667,145033,test,10,1,8,14.0
2996762,192294,prior,27,2,15,16.0
2385534,161139,prior,9,1,13,21.0
1422033,52205,prior,32,3,9,30.0
1976531,176704,prior,41,4,8,6.0
3148174,101780,prior,31,4,11,3.0
2825585,82153,prior,17,5,9,23.0
2307764,162711,prior,10,2,16,15.0
2869660,123074,prior,19,0,12,9.0
1375454,46964,train,29,3,11,14.0
1653516,83140,prior,2,0,14,29.0
2375576,113973,prior,25,6,17,6.0
2502226,201003,prior,32,4,14,2.0
341337,67652,train,17,5,13,30.0
1577935,131753,prior,40,4,14,4.0
2197205,98739,prior,1,1,16,
2975629,174794,prior,2,0,8,17.0
1494161,20017,prior,13,0,14,12.0
2139203,22020,train,19,4,16,6.0
2875597,113110,prior,2,3,11,16.0
2280575,156980,prior,2,0,16,7.0
1765738,42480,test,20,1,21,13.0
1133405,150305,prior,27,2,1,3.0
1965530,127627,prior,6,0,16,7.0
2722088,106609,prior,4,4,20,8.0
861237,151190,prior,5,5,23,30.0
2051352,81225,prior,4,3,16,5.0
3066281,31379,prior,24,3,10,6.0
2351130,85558,prior,6,1,21,1.0
765394,34606,prior,13,3,17,11.0
2430834,129114,prior,26,3,13,9.0
698,115540,prior,31,5,21,3.0
2527781,154281,prior,54,5,12,16.0
2673299,98156,prior,66,4,14,2.0
1194650,52956,prior,4,3,17,30.0
2551335,188615,prior,35,1,17,2.0
2012448,195227,prior,40,2,23,16.0
538823,10156,prior,49,1,19,4.0
3303110,95894,prior,7,3,9,8.0
508108,74323,prior,14,3,8,1.0
241109,203979,prior,2,0,21,30.0
2686952,170768,prior,25,6,18,8.0
1683292,135236,train,10,2,14,30.0
1048414,60143,prior,30,3,12,14.0
140355,39454,prior,11,1,17,15.0
626183,40834,prior,1,5,16,
1575765,27036,prior,1,0,15,
624980,44429,prior,14,0,14,7.0
2892963,95505,prior,6,6,10,20.0
2273433,9413,prior,25,0,18,30.0
72414,157686,prior,11,4,19,30.0
2950792,141269,train,67,5,16,7.0
1233339,55948,prior,63,2,12,3.0
1825414,204112,prior,44,4,13,6.0
837833,10263,prior,5,0,13,7.0
393011,195837,prior,31,0,15,5.0
3069249,49352,prior,8,4,16,6.0
2516043,12431,prior,3,0,22,21.0
288180,193333,prior,1,5,16,
920516,41674,prior,3,6,18,11.0
667070,95364,prior,10,1,22,6.0
2699493,128017,prior,20,1,20,7.0
1668378,65233,prior,9,4,18,13.0
2732957,151989,prior,20,5,9,2.0
670699,50227,prior,46,4,19,4.0
3118923,112196,prior,6,4,15,10.0
152454,147448,prior,6,0,12,30.0
2631136,133183,train,19,1,12,27.0
1546073,194485,prior,5,0,15,2.0
293551,41398,prior,4,2,15,10.0
2292387,152980,prior,31,3,12,4.0
886807,66546,prior,4,0,12,30.0
2269459,154065,prior,21,5,2,12.0
685621,118088,prior,11,0,16,5.0
2159826,68705,prior,17,3,19,6.0
1685044,32569,prior,29,2,9,5.0
1600683,20017,prior,32,5,9,7.0
573817,78734,prior,29,5,14,7.0
2986828,162442,prior,41,1,13,19.0
1539068,177562,prior,15,4,22,5.0
606794,109061,prior,6,5,14,7.0
1403415,42237,prior,6,2,14,14.0
2913602,76886,prior,1,6,17,
954284,51673,prior,15,1,23,22.0
1633401,143621,prior,34,1,9,6.0
1560652,175690,prior,13,1,19,7.0
1535143,75034,prior,30,2,14,1.0
245502,43902,prior,6,3,16,25.0
1241142,41117,prior,46,0,9,5.0
282409,58694,prior,8,5,18,18.0
1939032,145931,prior,27,1,17,3.0
1355669,37277,prior,23,2,13,14.0
557635,194649,prior,2,5,18,12.0
285752,115399,prior,5,1,19,19.0
180148,28537,prior,7,5,12,30.0
1703424,72309,prior,42,5,10,3.0
3287120,84820,prior,28,5,14,3.0
814936,170574,prior,1,0,17,
2166819,169886,prior,10,3,13,1.0
3002861,199895,prior,27,0,9,14.0
1963650,37612,prior,17,1,20,0.0
2567891,171031,prior,6,0,14,12.0
1564492,141947,prior,12,2,13,7.0
1080226,52746,prior,18,0,10,9.0
2191387,72746,prior,5,1,10,30.0
475455,139559,prior,68,3,21,4.0
732931,32592,prior,29,0,16,29.0
1643279,47557,train,4,1,17,21.0
3132746,133223,prior,3,5,15,30.0
202729,143543,prior,5,6,12,17.0
2076192,27533,prior,5,5,10,21.0
2868839,121662,prior,18,6,10,7.0
413214,67408,prior,43,5,23,6.0
1504755,98087,train,6,4,13,4.0
1689441,172252,prior,3,4,9,29.0
1486223,205382,prior,10,3,15,7.0
1044132,67777,prior,1,4,15,
732359,109319,train,19,2,14,20.0
2004266,145144,prior,15,1,8,8.0
576698,98996,prior,13,5,17,10.0
1325908,106793,prior,6,1,13,20.0
3336530,166207,prior,14,1,14,28.0
174721,176518,train,4,6,16,19.0
2050985,98404,prior,2,4,15,5.0
2481781,145034,prior,11,4,16,0.0
787826,187409,train,5,3,15,30.0
957061,186630,prior,26,2,11,8.0
1631054,106453,prior,43,5,11,11.0
682959,145158,prior,2,1,12,30.0
1078861,71252,prior,23,6,23,4.0
731232,121725,prior,1,3,10,
676700,80717,prior,16,1,14,3.0
832418,149760,prior,14,6,12,7.0
150365,56744,prior,11,6,13,20.0
582431,177943,prior,43,2,15,6.0
957265,131006,prior,4,1,12,22.0
715452,118179,prior,6,2,15,1.0
988527,58313,prior,5,5,17,3.0
2069037,94843,prior,8,2,12,12.0
1227517,141756,prior,36,4,9,5.0
2397005,72532,prior,4,3,16,15.0
2922148,61771,prior,82,1,17,0.0
3316611,158113,prior,57,2,7,4.0
2873701,16509,prior,27,3,10,15.0
1650957,128304,prior,13,0,1,7.0
1063386,90796,prior,7,0,14,6.0
270673,204525,prior,3,1,13,8.0
574200,86490,prior,10,2,10,7.0
443196,52203,prior,13,5,10,20.0
3040141,2344,prior,86,4,14,2.0
729482,180081,prior,12,3,14,4.0
2738897,135456,prior,7,4,10,7.0
3102879,160126,prior,2,4,15,6.0
2860573,157324,prior,22,6,19,7.0
268029,15939,train,13,4,12,25.0
2219965,91053,prior,2,0,18,7.0
2887154,14527,test,11,6,10,21.0
659533,49417,prior,27,2,10,7.0
2307472,53093,prior,1,1,16,
2150742,141417,prior,5,1,16,10.0
1777453,48466,prior,59,2,6,5.0
305961,140054,prior,14,1,11,5.0
779896,124491,prior,10,1,15,18.0
1541031,31391,prior,3,0,14,2.0
656995,201901,prior,2,6,15,7.0
1477457,123416,prior,14,1,10,21.0
3229996,166021,prior,13,5,16,6.0
3020162,49038,test,7,0,19,6.0
2053238,174356,prior,10,1,18,26.0
3088513,54582,prior,31,2,0,8.0
337112,42498,prior,1,1,13,
2153825,47542,prior,22,1,12,29.0
1817426,194910,prior,11,5,0,7.0
3262378,10114,prior,53,5,14,2.0
1409598,44883,prior,5,6,8,10.0
1672819,19883,prior,15,4,21,7.0
2686825,1842,prior,14,0,13,19.0
1172566,181944,prior,25,6,9,7.0
301386,158972,prior,61,6,20,3.0
3062081,15957,prior,6,3,19,10.0
2818888,190469,train,7,6,11,26.0
210266,143817,prior,17,1,23,5.0
1445632,104335,prior,21,1,10,7.0
1105755,45868,prior,3,4,15,4.0
2813917,127322,prior,41,2,17,4.0
2818402,156205,prior,78,2,6,2.0
2706705,23170,prior,60,1,7,3.0
2422874,56339,prior,18,6,21,4.0
1564220,132772,prior,19,6,13,7.0
179119,192081,prior,5,3,17,4.0
1972068,154047,prior,8,0,17,7.0
902639,119018,prior,7,0,14,23.0
1720112,31883,prior,7,1,14,19.0
3014939,12269,prior,24,6,14,7.0
1719259,158312,prior,3,0,17,3.0
1895320,176916,prior,12,4,9,14.0
2593544,183138,prior,9,3,21,3.0
792460,24890,prior,6,5,9,5.0
50588,49689,prior,29,6,17,7.0
1905572,146087,prior,60,0,14,7.0
1878732,187190,prior,12,3,15,30.0
803366,28539,prior,10,1,12,0.0
1192719,202715,prior,2,6,10,5.0
722560,202367,prior,2,2,8,5.0
2472664,18095,prior,1,2,18,
1328451,94928,prior,6,1,18,22.0
1851929,138760,prior,24,2,11,11.0
339992,28204,prior,10,2,9,20.0
572504,188331,prior,2,1,17,30.0
980717,105913,prior,16,1,15,6.0
2490789,51059,prior,11,1,15,30.0
384251,158825,prior,18,1,8,10.0
2597820,183188,prior,20,6,20,8.0
1999140,116378,prior,39,0,9,7.0
836836,79995,prior,30,0,15,7.0
1508723,47320,prior,1,2,17,
2794761,52874,train,36,3,13,5.0
2145501,201799,prior,2,1,13,3.0
2828110,152191,prior,26,1,15,7.0
2139885,2193,prior,40,6,16,3.0
2324270,111201,prior,16,1,18,2.0
1125300,136711,prior,9,0,19,13.0
1011548,185178,prior,13,2,19,0.0
683432,101141,prior,1,0,10,
1608882,77455,prior,4,2,10,20.0
591660,190223,prior,8,3,13,30.0
511207,148571,prior,18,5,12,7.0
1299358,120374,train,20,1,14,30.0
329942,60376,prior,1,2,17,
540952,105539,prior,64,1,13,11.0
2278173,151845,prior,9,1,14,5.0
149684,134351,prior,4,0,14,7.0
2409869,145402,prior,51,0,11,8.0
3185609,102666,prior,7,3,7,13.0
528627,57453,prior,2,6,18,30.0
1627196,22872,train,7,3,9,30.0
2968323,199320,prior,6,3,18,30.0
2767497,127853,prior,45,4,14,2.0
1699190,191665,prior,39,1,10,4.0
1560802,101019,prior,7,3,14,10.0
2249710,32383,prior,29,5,6,4.0
1484686,161238,prior,8,5,15,19.0
219865,145974,prior,49,3,6,4.0
651776,27892,prior,2,0,12,27.0
1973701,172768,prior,33,5,10,1.0
2890842,185750,prior,53,2,10,0.0
1397539,93572,prior,1,5,16,
1140905,156222,prior,45,6,11,9.0
75048,34412,prior,4,0,14,9.0
1347229,38616,prior,15,0,22,2.0
961642,85577,prior,35,4,15,1.0
2647279,46392,prior,5,4,16,14.0
1907101,191318,prior,12,0,11,30.0
1005636,96308,prior,5,0,12,1.0
1319911,79586,prior,57,1,8,6.0
1875768,172287,prior,55,1,15,4.0
110288,19951,prior,26,5,10,14.0
1888931,148414,prior,27,5,18,7.0
2057512,165606,prior,24,1,16,5.0
2805753,3394,prior,43,0,13,7.0
2661092,32483,prior,11,4,11,30.0
2561260,98022,prior,18,5,23,6.0
2116658,90264,prior,6,3,16,13.0
1692097,175027,prior,1,0,18,
266285,58714,train,12,0,10,9.0
3053554,23242,prior,2,0,17,30.0
1334368,69893,prior,19,4,18,5.0
2300478,174896,prior,36,3,17,3.0
2718261,141567,prior,2,0,18,7.0
2125532,101532,train,4,1,7,10.0
2246635,200322,prior,1,1,17,
2318738,110610,prior,38,2,14,5.0
2964020,46445,prior,2,4,13,1.0
806205,116022,prior,26,6,18,11.0
114757,89788,prior,14,2,15,3.0
1754606,82531,prior,3,4,8,17.0
3411909,162411,prior,4,4,13,30.0
2760860,195839,prior,5,5,13,3.0
875513,14946,train,15,2,12,3.0
2836709,125814,prior,44,5,15,1.0
2739766,123884,train,8,1,18,30.0
289510,3119,prior,5,2,9,14.0
2398951,110861,prior,1,6,19,
905233,152470,test,12,4,23,3.0
1907873,42898,prior,11,6,18,30.0
210511,180325,prior,4,4,11,23.0
634602,159734,prior,27,6,11,6.0
202996,71096,prior,3,4,9,30.0
346886,15054,prior,6,3,9,10.0
1717876,56483,prior,7,6,18,15.0
212388,22252,test,5,6,11,30.0
1079797,200348,prior,16,1,16,13.0
943522,72577,prior,21,3,10,5.0
3143756,44944,prior,13,5,14,5.0
2411154,55018,prior,38,3,17,4.0
1708739,47971,prior,35,1,10,2.0
2646425,29512,prior,12,2,16,29.0
2101486,167608,prior,25,5,7,5.0
1709445,198383,prior,20,3,12,2.0
220765,156342,prior,19,5,11,5.0
771690,10611,prior,21,2,14,16.0
2749706,98581,prior,2,1,15,30.0
2363077,141583,prior,3,1,15,8.0
785294,199993,prior,13,1,9,4.0
3031564,69764,prior,2,1,19,30.0
3006164,198597,prior,73,3,17,6.0
1662264,39254,prior,6,0,13,0.0
3115643,34000,prior,12,3,9,6.0
2964103,85205,prior,27,3,18,5.0
3203007,166039,prior,5,0,11,18.0
786700,80579,prior,22,1,14,14.0
2540703,135315,prior,6,1,19,14.0
722633,58843,prior,72,1,10,15.0
796289,60508,prior,12,4,13,13.0
1769205,190330,prior,3,4,17,20.0
2300241,134063,train,49,5,18,6.0
247222,64971,prior,10,4,19,2.0
2655840,199399,prior,17,0,14,8.0
1117280,32617,prior,22,4,16,1.0
1673315,109347,prior,63,4,6,3.0
2535307,188618,prior,3,1,17,2.0
900102,119492,prior,1,4,20,
1248142,50625,prior,4,4,11,9.0
2142738,18065,prior,8,2,15,19.0
786421,180918,prior,16,1,8,4.0
2344870,145188,prior,6,6,10,1.0
415546,113139,prior,5,3,8,2.0
53687,85328,prior,3,2,8,30.0
3296420,22112,prior,28,4,9,7.0
1891173,44586,prior,5,0,10,7.0
2691687,9667,prior,32,2,12,6.0
1371183,116360,prior,36,1,8,7.0
2340042,76468,prior,28,1,20,2.0
3300636,11706,prior,2,2,15,30.0
2184566,195797,prior,31,2,13,4.0
1020825,191716,train,4,0,14,30.0
1750863,10627,prior,10,3,19,4.0
2568620,48476,prior,5,0,21,4.0
576665,168986,prior,28,0,19,7.0
2225214,119053,prior,1,5,12,
1248160,149929,prior,7,0,17,7.0
2654611,169550,prior,25,1,13,4.0
1818026,113422,prior,2,4,10,30.0
2934363,2698,test,12,0,10,8.0
1881819,129382,prior,3,5,12,30.0
3382184,113993,prior,6,1,9,6.0
3308481,174511,prior,5,6,11,23.0
3391946,132765,prior,6,1,17,11.0
3020807,94594,prior,3,0,9,30.0
1058778,195997,prior,8,3,9,30.0
2885894,90346,prior,3,0,11,7.0
2015936,39021,prior,4,1,22,11.0
3301741,134956,prior,4,6,16,30.0
246792,158651,prior,86,1,20,2.0
1913978,138674,prior,11,6,12,16.0
735551,172221,prior,51,0,14,2.0
2786312,90312,train,34,6,15,2.0
3343304,32376,prior,5,3,9,7.0
2004679,9961,prior,47,5,18,13.0
880415,61202,prior,18,5,5,8.0
452380,201038,prior,82,2,16,4.0
1124181,75921,prior,4,2,9,15.0
3325699,94764,prior,46,6,10,1.0
3345085,99697,prior,8,2,16,26.0
701470,87132,prior,3,2,23,13.0
128643,119223,prior,7,0,14,21.0
2473871,150888,prior,25,4,8,5.0
2526365,40183,prior,47,2,11,7.0
295868,9812,prior,1,2,17,
1073147,16141,prior,38,5,15,9.0
3175157,182490,prior,7,3,19,5.0
1020425,114322,prior,21,3,16,8.0
2008872,140658,prior,8,2,15,16.0
1214137,106027,prior,11,6,19,6.0
1594835,123677,prior,30,5,8,8.0
3331695,4171,prior,12,4,10,14.0
2838854,36953,prior,8,1,15,1.0
3148484,173917,prior,11,4,20,7.0
2811225,143309,train,20,5,13,19.0
2794075,71842,prior,2,0,14,14.0
2059039,183454,prior,1,5,10,
2463126,121394,prior,15,6,12,8.0
633347,121282,prior,12,5,14,5.0
2841281,129024,prior,34,0,11,2.0
414428,26522,prior,1,0,17,
1223724,146958,prior,7,1,8,13.0
3076023,97952,prior,19,5,11,2.0
1730424,83825,prior,19,6,13,5.0
1247777,89750,prior,19,1,16,6.0
1137283,55791,prior,9,4,15,30.0
854356,9973,prior,2,3,11,9.0
1095421,111869,train,5,1,12,1.0
388832,178408,prior,4,2,18,20.0
1479243,64130,prior,6,6,11,30.0
3100431,90597,train,4,6,13,30.0
674830,100752,prior,11,5,15,2.0
2276401,100890,prior,5,0,11,6.0
1549348,186809,prior,1,0,10,
1472861,183067,prior,13,3,16,2.0
1592725,33107,prior,21,1,11,21.0
3211461,3977,test,10,2,13,0.0
2191460,24414,prior,5,0,1,8.0
2292958,72380,prior,19,6,18,8.0
2306794,12040,prior,37,6,13,6.0
1026514,91371,prior,39,5,13,7.0
557925,166306,prior,5,6,9,14.0
160887,131531,prior,27,0,8,9.0
1504583,145659,prior,31,5,13,7.0
1263972,54614,prior,5,2,15,5.0
573580,35282,prior,3,2,19,30.0
2000001,192868,prior,12,1,12,7.0
734193,124267,prior,13,2,7,30.0
1342520,177848,prior,15,2,13,7.0
539624,180142,prior,17,0,13,7.0
3027339,124514,prior,14,1,20,3.0
2189738,163387,prior,18,1,10,21.0
1262954,149787,prior,24,2,9,6.0
2929374,189543,prior,1,1,12,
97460,61836,prior,1,4,12,
2663198,146994,prior,14,2,12,7.0
570312,135867,prior,36,1,10,1.0
1776977,82518,test,28,0,13,30.0
1925808,183132,prior,10,5,16,30.0
1478907,32632,prior,2,0,14,5.0
2151720,133896,prior,9,2,19,1.0
762188,200326,prior,5,1,8,7.0
2039074,115189,prior,26,2,16,10.0
59080,197612,prior,6,1,13,24.0
1537408,2304,prior,37,6,14,1.0
1581117,193264,prior,43,5,11,7.0
643533,159332,prior,10,0,15,15.0
2675316,169974,prior,11,4,9,14.0
241251,152316,prior,32,3,13,3.0
1849235,71809,prior,14,5,10,13.0
1822184,154863,train,6,4,18,10.0
576467,47076,test,96,5,7,5.0
3169056,45657,prior,79,5,16,1.0
605701,43711,prior,1,4,10,
2072691,185547,prior,19,4,14,8.0
3142055,1417,prior,10,6,10,2.0
891576,91209,prior,2,0,18,14.0
2412558,59925,prior,6,0,16,10.0
2897135,110953,prior,49,0,15,3.0
1946538,197926,prior,4,1,2,12.0
120741,52948,prior,27,6,12,2.0
1811745,85709,prior,3,2,12,0.0
1791563,166361,prior,3,1,9,6.0
2105627,9173,prior,9,3,0,9.0
1823522,142222,prior,9,0,16,30.0
958898,134599,prior,74,6,15,6.0
1660540,205129,prior,13,1,8,14.0
871637,141021,prior,16,6,10,30.0
952241,45730,prior,30,3,12,3.0
2405753,168011,test,35,5,21,8.0
1093380,191199,prior,47,4,9,3.0
2522013,109246,prior,7,5,13,8.0
741470,102993,train,38,5,19,7.0
209690,81257,prior,6,0,18,9.0
2168205,175694,prior,2,1,18,18.0
2928021,178679,prior,18,4,10,2.0
1006624,49036,prior,12,6,13,9.0
811671,55831,prior,98,2,9,1.0
937435,200079,prior,2,1,15,30.0
2931102,152553,prior,24,2,15,10.0
945642,176364,prior,5,6,19,0.0
2419024,41293,prior,5,4,16,7.0
3233147,76953,prior,1,6,18,
1999167,174306,prior,24,5,20,18.0
2663947,181035,prior,7,0,15,22.0
2182600,76602,prior,14,0,12,5.0
2168059,119707,prior,63,0,14,8.0
988804,50493,prior,42,0,16,7.0
1957090,33589,prior,7,0,15,14.0
2102144,116570,prior,2,1,18,30.0
2371643,103990,prior,21,5,23,0.0
503243,141383,prior,18,5,14,11.0
2062114,40566,train,10,1,20,20.0
663226,198566,prior,2,1,12,13.0
1551438,128680,prior,30,2,15,4.0
2926861,18514,prior,10,2,16,22.0
3328259,96048,prior,58,4,20,2.0
2684063,95053,prior,6,4,11,9.0
32750,88503,train,11,2,17,10.0
2913588,32935,prior,4,3,11,3.0
2809323,148344,prior,38,1,11,4.0
160530,195868,prior,12,1,15,4.0
2927459,110735,prior,34,0,13,6.0
865151,169513,prior,9,5,8,0.0
2592022,22097,prior,22,2,12,3.0
2888485,138646,prior,22,0,14,6.0
2378439,196331,prior,3,4,14,8.0
2856262,782,prior,2,1,16,22.0
2173986,93259,prior,7,1,16,30.0
557098,195896,prior,11,6,12,7.0
863198,32405,prior,10,4,15,30.0
2294509,41446,prior,8,5,12,30.0
644807,40774,prior,38,2,15,6.0
1649672,149317,prior,6,1,14,23.0
3067376,92204,prior,2,5,13,7.0
2035097,138203,prior,75,4,14,4.0
335244,11478,prior,18,5,11,11.0
187276,34616,prior,61,5,15,4.0
1581715,11200,prior,1,5,12,
2895054,69406,prior,13,4,11,9.0
1061092,44060,prior,1,0,8,
1468400,12449,prior,6,6,14,8.0
1668734,31021,prior,56,4,18,1.0
597959,146396,test,9,6,19,30.0
2388105,2313,prior,21,5,12,12.0
615763,89951,prior,10,0,17,7.0
2528567,105225,prior,13,6,14,30.0
1484718,90235,prior,3,5,16,2.0
687800,169939,prior,42,2,10,5.0
1597448,115511,prior,32,4,18,8.0
321164,51468,prior,12,5,14,7.0
2088895,120161,prior,52,3,23,3.0
1270191,51594,prior,9,6,11,5.0
561381,192413,prior,9,4,11,30.0
2112072,28965,prior,21,6,11,1.0
392837,148116,prior,16,6,11,5.0
3071920,155105,prior,10,4,9,19.0
92335,167436,prior,19,3,16,7.0
1614417,122021,prior,16,1,6,4.0
192117,155046,train,12,5,11,30.0
2901138,194587,prior,65,2,15,3.0
2069604,28074,prior,1,1,16,
1385920,80390,prior,15,5,17,6.0
474013,41921,prior,3,6,15,30.0
13706,109556,train,8,4,19,7.0
1953752,143135,prior,63,2,16,9.0
194014,143628,prior,12,1,17,6.0
1479418,144804,test,24,2,13,10.0
1255792,27300,prior,17,6,7,4.0
809405,187550,prior,11,2,9,2.0
2438965,74010,prior,30,1,15,7.0
1747644,105786,prior,4,1,10,11.0
1806163,32994,train,55,4,16,10.0
1683119,151348,prior,12,2,15,5.0
2708787,125491,prior,2,6,8,30.0
2057726,88360,prior,17,6,15,7.0
3348336,181920,prior,44,5,9,4.0
3374422,97954,prior,26,1,10,6.0
3361327,85064,train,15,3,8,30.0
1869677,148698,test,50,6,12,5.0
2392053,193544,prior,25,0,11,8.0
1053694,107847,prior,7,3,14,6.0
889414,18047,prior,4,1,14,4.0
2085536,72202,prior,17,4,10,3.0
2010221,154655,train,7,2,16,8.0
671503,138232,prior,1,2,17,
2353791,104782,prior,8,0,10,6.0
831284,86012,prior,15,6,12,10.0
766354,96638,prior,1,5,9,
2517761,130808,prior,5,0,14,16.0
2149635,195423,prior,7,0,15,11.0
2392203,116268,prior,12,4,0,4.0
1991013,125273,prior,3,2,18,6.0
1057954,16927,prior,18,0,12,6.0
2485550,37655,prior,2,3,0,23.0
3279919,33506,prior,27,5,8,4.0
2311976,172621,train,99,4,17,8.0
596586,125723,prior,15,6,12,7.0
1527762,121038,prior,4,5,22,5.0
1549911,100376,prior,6,0,9,18.0
1207175,136059,prior,4,5,21,6.0
2049402,81862,train,40,0,9,7.0
2052415,195349,prior,5,3,14,1.0
777781,68507,prior,14,0,11,8.0
438580,107699,prior,12,5,10,2.0
898605,200869,prior,16,5,13,6.0
2940184,188519,prior,7,0,13,5.0
3098645,89218,prior,6,3,11,19.0
1885884,56775,prior,54,3,8,1.0
